Lasagne,https://www.barilla.com//-/media/images/en_au/products/groups/ranges/collezione/fazionlasagne_3dfpack.jpg,https://www.barilla.com//-/media/images/en_au/products/product-detail/pasta/la-collezione/egglasagne_detail_shot.png,/en-au/products/pasta/collezione/lasagne,028FA6F13DF4400B9DFE414CD288A6E7,,,049B7C461B544C60B0BD75B099124487,,Fideo Cut Spaghetti,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/classic-blue-box/blue-box-packaging-refresh-2022/barilla_fideo-cut-spaghetti_pasta.png,https://www.barilla.com//-/media/images/en_us/products/product-detail/pasta/card_fideocutspaghetti.jpg,/en-us/products/pasta/classic-blue-box/fideo-cut-spaghetti,,n,
Lasagne,https://www.barilla.com//-/media/images/en_au/products/groups/ranges/collezione/fazionlasagne_3dfpack.jpg,https://www.barilla.com//-/media/images/en_au/products/product-detail/pasta/la-collezione/egglasagne_detail_shot.png,/en-au/products/pasta/collezione/lasagne,028FA6F13DF4400B9DFE414CD288A6E7,,,04CAD4FDB0D44A8B9DC15FFBA9456466,,ALFREDO CREMOSA,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/sauces/salsa_creamy_alfredo.png,https://www.barilla.com//-/media/images/es_mx/products/cards/sauces/card_product_sauce_creamy_alfredo.jpg,/es-mx/productos/salsas/alfredo-cremosa,,p,
Spaghettoni,https://www.barilla.com//-/media/images/es_es/products/groups/ranges/classic-es/_0003_3df_3030030467_1000012613spaghettoni25x500gintl.png,https://www.barilla.com//-/media/images/es_es/products/cards/classic-es/de_card_spaghettoni.png,/es-es/productos/pasta/gama-clasica/spaghettoni,02925BD5F6CD4928AAB33BFB8BA1527E,,,04F9DF95AE22439FA9ABDC7FDB9D13EA,,Pesto Basilico e Limone,https://www.barilla.com//-/media/images/it_it/products/aggiornamento_pesti/new/pesto_basilico_limone_190g.png,https://www.barilla.com//-/media/images/it_it/products/aggiornamento_pesti/new/card_pesto_limone_nuovo_02_red.jpg,/it-it/prodotti/sughi/pesto-basilico-e-limone,,p,
Spaghettoni,https://www.barilla.com//-/media/images/es_es/products/groups/ranges/classic-es/_0003_3df_3030030467_1000012613spaghettoni25x500gintl.png,https://www.barilla.com//-/media/images/es_es/products/cards/classic-es/de_card_spaghettoni.png,/es-es/productos/pasta/gama-clasica/spaghettoni,02925BD5F6CD4928AAB33BFB8BA1527E,,,050F5E3C192D419EADAB997798CA90E0,,Spaghetti Integrale,https://www.barilla.com//-/media/images/da_dk/products/groups/ranges/barillaspaghettifullkorn1kg.png,https://www.barilla.com//-/media/images/da_dk/products/cards/fullkorn/card_product_spaghetti_integrali.png,/da-dk/produkter/pasta/fuldkorn/spaghetti-integrale,,n,
Pesto alla Genovese,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/saucen/pesto_2022/pesto_genovese_114x210.png,https://www.barilla.com//-/media/images/de_de/products/cards/saucen/de-card-product-pesto-genovese.jpg,/de-de/produkte/pesto/pesto-alla-genovese,02C2C22F27064839A3AE66BF4C2C086D,,,051BD771196A42348D08652EF462DEE6,,Sugo alle Olive,https://www.barilla.com//-/media/images/it_it/products/aggiornamento_sughi/pack_sughi_new/olive_400g_it.png,https://www.barilla.com//-/media/images/it_it/products/card/sughi/sugo_olive_22112016.jpg,/it-it/prodotti/sughi/sugo-alle-olive,,p,
TORTELLINI FORMAGGI,https://www.barilla.com//-/media/images/tr_tr/products/groups/ranges/collezione_tr/collezione_tortellini_2112.png,https://www.barilla.com//-/media/images/tr_tr/products/cards/collezione_tr/card-product-tortellini.jpg,/tr-tr/urunler/makarna/collezione/tortellini-formaggi,02F1628A66344077A7F3E265144428F4,,,054806DD79294C0092B026D5ED54F166,,Spaghetti Tagliati,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/classici_pack_nvi/spaghetti_tagliati_38_500g.png,https://www.barilla.com//-/media/images/it_it/products/card/classici/card-product-spaghetti-tagliati.jpg,/it-it/prodotti/pasta/i-classici/spaghetti-tagliati,,38,
TORTELLINI FORMAGGI,https://www.barilla.com//-/media/images/tr_tr/products/groups/ranges/collezione_tr/collezione_tortellini_2112.png,https://www.barilla.com//-/media/images/tr_tr/products/cards/collezione_tr/card-product-tortellini.jpg,/tr-tr/urunler/makarna/collezione/tortellini-formaggi,02F1628A66344077A7F3E265144428F4,,,055606677A89410A9694AACE95BC44F1,,Špageti,https://www.barilla.com//-/media/images/hr_hr/spaghetti.png,https://www.barilla.com//-/media/images/hr_hr/products/cards/classic-blue-box/card_product_spaghetti.png,/hr-hr/proizvodi/tjestenine/klasicna/spaghetti,,5,
Mezze Penne Tricolore,https://www.barilla.com//-/media/images/el_gr/products/categories/collezione-penne-tricolore-2021.png,https://www.barilla.com//-/media/images/el_gr/products/cards/collezione-gr/card_tricolor_penne.jpg,/el-gr/products/pasta/collezione/mezze-penne-tricolore,032FD70BB1714907BCBA05A7B9C92EE8,,,059EB101C9144D8B942950C85420DD84,,Spaghettoni,https://www.barilla.com//-/media/images/sl_si/spaghettoni.png,https://www.barilla.com//-/media/images/sl_si/products/cards/classic-blue-box/card_product_thick_spaghetti.png,/sl-si/izdelki/testenine/klasicna/spaghettoni,,7,
Mezze Penne Tricolore,https://www.barilla.com//-/media/images/el_gr/products/categories/collezione-penne-tricolore-2021.png,https://www.barilla.com//-/media/images/el_gr/products/cards/collezione-gr/card_tricolor_penne.jpg,/el-gr/products/pasta/collezione/mezze-penne-tricolore,032FD70BB1714907BCBA05A7B9C92EE8,,,05A26444DB234E0EA2DAA9F28105D915,,Umak sugo al tonno,https://www.barilla.com//-/media/images/hr_hr/omaka_tonno_2023.png,https://www.barilla.com//-/media/images/hr_hr/sugoaltonnocard.png,/hr-hr/proizvodi/umaci/umak-sugo-al-tonno,,p,
Fettuccine 5 cereali e uova,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/emiliane/pack_fettuccine-5cereali-uova.png,https://www.barilla.com//-/media/images/it_it/products/card/emiliane/card_fettuccine_5_cereali_uova.jpg,/it-it/prodotti/pasta/emiliane-barilla/fettuccine-5-cereali-e-uova,0335882B9BCF4DB4AE1E72B5C4CE8DF4,,,05D479F14E59422293BEBBB3FA1A09AA,,Conchiglie Rigate,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/classic-blue-box/barilla_conchiglie_500g.png,https://www.barilla.com//-/media/images/es_mx/products/cards/classic-blue-box/card_product_conchiglie_rigate.jpg,/es-mx/productos/pasta/barilla-blue/conchiglie-rigate,,n,
